episode,steps,totalEnvironmentReward,totalIntrinsicReward,totalLearningReward,epsilon,completed,died
87,400,-3.9999999999999587,0,-3.9999999999999587,0.9697407407407408,False,False
88,400,-3.9999999999999587,0,-3.9999999999999587,0.9693888888888889,False,False
89,400,-3.9999999999999587,0,-3.9999999999999587,0.969037037037037,False,False
90,400,-3.9999999999999587,0,-3.9999999999999587,0.9686851851851852,False,False
91,400,-3.9999999999999587,0,-3.9999999999999587,0.9683333333333334,False,False
92,400,-3.9999999999999587,0,-3.9999999999999587,0.9679814814814814,False,False
93,400,-3.9999999999999587,0,-3.9999999999999587,0.9676296296296296,False,False
94,400,-3.9999999999999587,0,-3.9999999999999587,0.9672777777777778,False,False
95,400,-3.9999999999999587,0,-3.9999999999999587,0.966925925925926,False,False
96,400,-3.9999999999999587,0,-3.9999999999999587,0.966574074074074,False,False
97,400,-3.9999999999999587,0,-3.9999999999999587,0.9662222222222222,False,False
98,400,-3.9999999999999587,0,-3.9999999999999587,0.9658703703703704,False,False
99,400,-3.9999999999999587,0,-3.9999999999999587,0.9655185185185186,False,False
100,400,-3.9999999999999587,0,-3.9999999999999587,0.9651666666666666,False,False
101,400,-3.9999999999999587,0,-3.9999999999999587,0.9648148148148148,False,False
102,400,-3.9999999999999587,0,-3.9999999999999587,0.964462962962963,False,False
103,400,-3.9999999999999587,0,-3.9999999999999587,0.9641111111111111,False,False
104,400,-3.9999999999999587,0,-3.9999999999999587,0.9637592592592592,False,False
105,400,-3.9999999999999587,0,-3.9999999999999587,0.9634074074074074,False,False
106,400,-3.9999999999999587,0,-3.9999999999999587,0.9630555555555556,False,False
107,400,-3.9999999999999587,0,-3.9999999999999587,0.9627037037037037,False,False
108,400,-3.9999999999999587,0,-3.9999999999999587,0.9623518518518519,False,False
109,400,-3.9999999999999587,0,-3.9999999999999587,0.962,False,False
110,400,-3.9999999999999587,0,-3.9999999999999587,0.9616481481481481,False,False
111,400,-3.9999999999999587,0,-3.9999999999999587,0.9612962962962963,False,False
112,400,-3.9999999999999587,0,-3.9999999999999587,0.9609444444444445,False,False
113,400,-3.9999999999999587,0,-3.9999999999999587,0.9605925925925926,False,False
114,400,-3.9999999999999587,0,-3.9999999999999587,0.9602407407407407,False,False
115,400,-3.9999999999999587,0,-3.9999999999999587,0.9598888888888889,False,False
116,400,-3.9999999999999587,0,-3.9999999999999587,0.9595370370370371,False,False
117,400,-3.9999999999999587,0,-3.9999999999999587,0.9591851851851851,False,False
118,400,-3.9999999999999587,0,-3.9999999999999587,0.9588333333333333,False,False
119,400,-3.9999999999999587,0,-3.9999999999999587,0.9584814814814815,False,False
120,400,-3.9999999999999587,0,-3.9999999999999587,0.9581296296296297,False,False
121,400,-3.9999999999999587,0,-3.9999999999999587,0.9577777777777777,False,False
122,400,-3.9999999999999587,0,-3.9999999999999587,0.9574259259259259,False,False
123,400,-3.9999999999999587,0,-3.9999999999999587,0.9570740740740741,False,False
124,400,-3.9999999999999587,0,-3.9999999999999587,0.9567222222222223,False,False
125,380,17.200000000000035,0,17.200000000000035,0.9563703703703703,True,False
126,400,-3.9999999999999587,0,-3.9999999999999587,0.9560185185185185,False,False
127,400,-3.9999999999999587,0,-3.9999999999999587,0.9556666666666667,False,False
128,400,-3.9999999999999587,0,-3.9999999999999587,0.9553148148148148,False,False
129,400,-3.9999999999999587,0,-3.9999999999999587,0.954962962962963,False,False
130,400,-3.9999999999999587,0,-3.9999999999999587,0.9546111111111111,False,False
131,400,-3.9999999999999587,0,-3.9999999999999587,0.9542592592592593,False,False
132,400,-3.9999999999999587,0,-3.9999999999999587,0.9539074074074074,False,False
133,400,-3.9999999999999587,0,-3.9999999999999587,0.9535555555555556,False,False
134,400,-3.9999999999999587,0,-3.9999999999999587,0.9532037037037037,False,False
135,400,-3.9999999999999587,0,-3.9999999999999587,0.9528518518518518,False,False
136,400,-3.9999999999999587,0,-3.9999999999999587,0.9525,False,False
137,400,-3.9999999999999587,0,-3.9999999999999587,0.9521481481481482,False,False
138,400,-3.9999999999999587,0,-3.9999999999999587,0.9517962962962963,False,False
139,400,-3.9999999999999587,0,-3.9999999999999587,0.9514444444444444,False,False
140,400,-3.9999999999999587,0,-3.9999999999999587,0.9510925925925926,False,False
141,400,-3.9999999999999587,0,-3.9999999999999587,0.9507407407407408,False,False
142,400,-3.9999999999999587,0,-3.9999999999999587,0.9503888888888888,False,False
143,400,-3.9999999999999587,0,-3.9999999999999587,0.950037037037037,False,False
144,400,-3.9999999999999587,0,-3.9999999999999587,0.9496851851851852,False,False
145,400,-3.9999999999999587,0,-3.9999999999999587,0.9493333333333334,False,False
146,400,-3.9999999999999587,0,-3.9999999999999587,0.9489814814814814,False,False
147,400,-3.9999999999999587,0,-3.9999999999999587,0.9486296296296296,False,False
148,400,-3.9999999999999587,0,-3.9999999999999587,0.9482777777777778,False,False
149,400,-3.9999999999999587,0,-3.9999999999999587,0.947925925925926,False,False
150,400,-3.9999999999999587,0,-3.9999999999999587,0.9475740740740741,False,False
151,400,-3.9999999999999587,0,-3.9999999999999587,0.9472222222222222,False,False
152,400,-3.9999999999999587,0,-3.9999999999999587,0.9468703703703704,False,False
153,400,-3.9999999999999587,0,-3.9999999999999587,0.9465185185185185,False,False
154,400,-3.9999999999999587,0,-3.9999999999999587,0.9461666666666667,False,False
155,400,-3.9999999999999587,0,-3.9999999999999587,0.9458148148148148,False,False
156,400,-3.9999999999999587,0,-3.9999999999999587,0.945462962962963,False,False
157,400,-3.9999999999999587,0,-3.9999999999999587,0.9451111111111111,False,False
158,400,-3.9999999999999587,0,-3.9999999999999587,0.9447592592592593,False,False
159,400,-3.9999999999999587,0,-3.9999999999999587,0.9444074074074074,False,False
160,344,17.560000000000027,0,17.560000000000027,0.9440555555555555,True,False
161,400,-3.9999999999999587,0,-3.9999999999999587,0.9437037037037037,False,False
162,400,-3.9999999999999587,0,-3.9999999999999587,0.9433518518518519,False,False
163,400,-3.9999999999999587,0,-3.9999999999999587,0.9430000000000001,False,False
164,400,-3.9999999999999587,0,-3.9999999999999587,0.9426481481481481,False,False
165,400,-3.9999999999999587,0,-3.9999999999999587,0.9422962962962963,False,False
166,400,-3.9999999999999587,0,-3.9999999999999587,0.9419444444444445,False,False
167,400,-3.9999999999999587,0,-3.9999999999999587,0.9415925925925925,False,False
168,400,-3.9999999999999587,0,-3.9999999999999587,0.9412407407407407,False,False
169,400,-3.9999999999999587,0,-3.9999999999999587,0.9408888888888889,False,False
170,400,-3.9999999999999587,0,-3.9999999999999587,0.9405370370370371,False,False
171,374,17.260000000000034,0,17.260000000000034,0.9401851851851852,True,False
172,400,-3.9999999999999587,0,-3.9999999999999587,0.9398333333333333,False,False
173,380,17.200000000000035,0,17.200000000000035,0.9394814814814815,True,False
174,400,-3.9999999999999587,0,-3.9999999999999587,0.9391296296296296,False,False
175,400,-3.9999999999999587,0,-3.9999999999999587,0.9387777777777778,False,False
176,400,17.00000000000004,0,17.00000000000004,0.9384259259259259,True,False
177,400,-3.9999999999999587,0,-3.9999999999999587,0.9380740740740741,False,False
178,400,-3.9999999999999587,0,-3.9999999999999587,0.9377222222222222,False,False
179,400,-3.9999999999999587,0,-3.9999999999999587,0.9373703703703704,False,False
180,400,-3.9999999999999587,0,-3.9999999999999587,0.9370185185185185,False,False
181,400,-3.9999999999999587,0,-3.9999999999999587,0.9366666666666666,False,False
182,400,-3.9999999999999587,0,-3.9999999999999587,0.9363148148148148,False,False
183,400,-3.9999999999999587,0,-3.9999999999999587,0.935962962962963,False,False
184,400,-3.9999999999999587,0,-3.9999999999999587,0.9356111111111111,False,False
185,400,-3.9999999999999587,0,-3.9999999999999587,0.9352592592592592,False,False
186,400,-3.9999999999999587,0,-3.9999999999999587,0.9349074074074074,False,False
187,400,-3.9999999999999587,0,-3.9999999999999587,0.9345555555555556,False,False
188,400,-3.9999999999999587,0,-3.9999999999999587,0.9342037037037036,False,False
189,400,-3.9999999999999587,0,-3.9999999999999587,0.9338518518518518,False,False
190,400,-3.9999999999999587,0,-3.9999999999999587,0.9335,False,False
191,400,-3.9999999999999587,0,-3.9999999999999587,0.9331481481481482,False,False
192,400,-3.9999999999999587,0,-3.9999999999999587,0.9327962962962963,False,False
193,400,-3.9999999999999587,0,-3.9999999999999587,0.9324444444444444,False,False
194,400,-3.9999999999999587,0,-3.9999999999999587,0.9320925925925926,False,False
195,400,-3.9999999999999587,0,-3.9999999999999587,0.9317407407407408,False,False
196,400,-3.9999999999999587,0,-3.9999999999999587,0.9313888888888889,False,False
197,400,-3.9999999999999587,0,-3.9999999999999587,0.931037037037037,False,False
198,400,-3.9999999999999587,0,-3.9999999999999587,0.9306851851851852,False,False
199,339,17.610000000000028,0,17.610000000000028,0.9303333333333333,True,False
200,400,-3.9999999999999587,0,-3.9999999999999587,0.9299814814814815,False,False
201,288,18.120000000000015,0,18.120000000000015,0.9296296296296296,True,False
202,400,-3.9999999999999587,0,-3.9999999999999587,0.9292777777777778,False,False
203,385,17.150000000000038,0,17.150000000000038,0.9289259259259259,True,False
204,400,-3.9999999999999587,0,-3.9999999999999587,0.9285740740740741,False,False
205,400,-3.9999999999999587,0,-3.9999999999999587,0.9282222222222223,False,False
206,400,-3.9999999999999587,0,-3.9999999999999587,0.9278703703703703,False,False
207,400,-3.9999999999999587,0,-3.9999999999999587,0.9275185185185185,False,False
208,400,-3.9999999999999587,0,-3.9999999999999587,0.9271666666666667,False,False
209,375,17.250000000000036,0,17.250000000000036,0.9268148148148148,True,False
210,400,-3.9999999999999587,0,-3.9999999999999587,0.9264629629629629,False,False
211,400,-3.9999999999999587,0,-3.9999999999999587,0.9261111111111111,False,False
212,400,-3.9999999999999587,0,-3.9999999999999587,0.9257592592592593,False,False
213,364,17.36000000000003,0,17.36000000000003,0.9254074074074075,True,False
214,371,17.290000000000035,0,17.290000000000035,0.9250555555555555,True,False
215,400,-3.9999999999999587,0,-3.9999999999999587,0.9247037037037037,False,False
216,400,-3.9999999999999587,0,-3.9999999999999587,0.9243518518518519,False,False
217,400,-3.9999999999999587,0,-3.9999999999999587,0.924,False,False
218,371,17.290000000000035,0,17.290000000000035,0.9236481481481481,True,False
219,400,-3.9999999999999587,0,-3.9999999999999587,0.9232962962962963,False,False
220,400,-3.9999999999999587,0,-3.9999999999999587,0.9229444444444445,False,False
221,400,-3.9999999999999587,0,-3.9999999999999587,0.9225925925925926,False,False
222,315,17.850000000000023,0,17.850000000000023,0.9222407407407407,True,False
223,400,-3.9999999999999587,0,-3.9999999999999587,0.9218888888888889,False,False
224,400,-3.9999999999999587,0,-3.9999999999999587,0.921537037037037,False,False
225,400,-3.9999999999999587,0,-3.9999999999999587,0.9211851851851852,False,False
226,359,17.410000000000032,0,17.410000000000032,0.9208333333333334,True,False
227,400,-3.9999999999999587,0,-3.9999999999999587,0.9204814814814815,False,False
228,365,17.350000000000033,0,17.350000000000033,0.9201296296296296,True,False
229,358,17.42000000000003,0,17.42000000000003,0.9197777777777778,True,False
230,220,18.8,0,18.8,0.9194259259259259,True,False
231,400,-3.9999999999999587,0,-3.9999999999999587,0.919074074074074,False,False
232,400,-3.9999999999999587,0,-3.9999999999999587,0.9187222222222222,False,False
233,387,17.130000000000038,0,17.130000000000038,0.9183703703703704,True,False
234,400,-3.9999999999999587,0,-3.9999999999999587,0.9180185185185186,False,False
235,400,-3.9999999999999587,0,-3.9999999999999587,0.9176666666666666,False,False
236,307,17.93000000000002,0,17.93000000000002,0.9173148148148148,True,False
237,341,17.59000000000003,0,17.59000000000003,0.916962962962963,True,False
238,400,-3.9999999999999587,0,-3.9999999999999587,0.9166111111111112,False,False
239,321,17.790000000000024,0,17.790000000000024,0.9162592592592593,True,False
240,400,-3.9999999999999587,0,-3.9999999999999587,0.9159074074074074,False,False
241,400,-3.9999999999999587,0,-3.9999999999999587,0.9155555555555556,False,False
242,400,-3.9999999999999587,0,-3.9999999999999587,0.9152037037037037,False,False
243,400,-3.9999999999999587,0,-3.9999999999999587,0.9148518518518518,False,False
244,400,-3.9999999999999587,0,-3.9999999999999587,0.9145,False,False
245,300,18.000000000000018,0,18.000000000000018,0.9141481481481482,True,False
246,400,-3.9999999999999587,0,-3.9999999999999587,0.9137962962962963,False,False
247,400,-3.9999999999999587,0,-3.9999999999999587,0.9134444444444445,False,False
248,400,-3.9999999999999587,0,-3.9999999999999587,0.9130925925925926,False,False
249,400,-3.9999999999999587,0,-3.9999999999999587,0.9127407407407407,False,False
250,385,17.150000000000038,0,17.150000000000038,0.9123888888888889,True,False
251,400,-3.9999999999999587,0,-3.9999999999999587,0.9120370370370371,False,False
252,315,17.850000000000023,0,17.850000000000023,0.9116851851851852,True,False
253,285,18.150000000000016,0,18.150000000000016,0.9113333333333333,True,False
254,400,-3.9999999999999587,0,-3.9999999999999587,0.9109814814814815,False,False
255,400,-3.9999999999999587,0,-3.9999999999999587,0.9106296296296297,False,False
256,400,-3.9999999999999587,0,-3.9999999999999587,0.9102777777777777,False,False
257,400,-3.9999999999999587,0,-3.9999999999999587,0.9099259259259259,False,False
258,400,-3.9999999999999587,0,-3.9999999999999587,0.9095740740740741,False,False
259,360,17.40000000000003,0,17.40000000000003,0.9092222222222223,True,False
260,292,18.080000000000016,0,18.080000000000016,0.9088703703703703,True,False
261,312,17.88000000000002,0,17.88000000000002,0.9085185185185185,True,False
262,400,-3.9999999999999587,0,-3.9999999999999587,0.9081666666666667,False,False
263,400,-3.9999999999999587,0,-3.9999999999999587,0.9078148148148149,False,False
264,400,-3.9999999999999587,0,-3.9999999999999587,0.9074629629629629,False,False
265,400,-3.9999999999999587,0,-3.9999999999999587,0.9071111111111111,False,False
266,400,-3.9999999999999587,0,-3.9999999999999587,0.9067592592592593,False,False
267,400,-3.9999999999999587,0,-3.9999999999999587,0.9064074074074074,False,False
268,400,-3.9999999999999587,0,-3.9999999999999587,0.9060555555555556,False,False
269,400,-3.9999999999999587,0,-3.9999999999999587,0.9057037037037037,False,False
270,400,-3.9999999999999587,0,-3.9999999999999587,0.9053518518518519,False,False
271,400,-3.9999999999999587,0,-3.9999999999999587,0.905,False,False
272,400,-3.9999999999999587,0,-3.9999999999999587,0.9046481481481481,False,False
273,400,-3.9999999999999587,0,-3.9999999999999587,0.9042962962962963,False,False
274,400,-3.9999999999999587,0,-3.9999999999999587,0.9039444444444444,False,False
275,400,-3.9999999999999587,0,-3.9999999999999587,0.9035925925925926,False,False
276,400,-3.9999999999999587,0,-3.9999999999999587,0.9032407407407408,False,False
277,400,-3.9999999999999587,0,-3.9999999999999587,0.9028888888888889,False,False
278,377,17.230000000000036,0,17.230000000000036,0.902537037037037,True,False
279,400,-3.9999999999999587,0,-3.9999999999999587,0.9021851851851852,False,False
280,393,17.07000000000004,0,17.07000000000004,0.9018333333333334,True,False
281,227,18.730000000000004,0,18.730000000000004,0.9014814814814816,True,False
282,354,17.46000000000003,0,17.46000000000003,0.9011296296296296,True,False
283,400,-3.9999999999999587,0,-3.9999999999999587,0.9007777777777778,False,False
284,400,-3.9999999999999587,0,-3.9999999999999587,0.900425925925926,False,False
285,385,17.150000000000038,0,17.150000000000038,0.900074074074074,True,False
286,215,18.85,0,18.85,0.8997222222222222,True,False
287,234,18.660000000000004,0,18.660000000000004,0.8993703703703704,True,False
288,400,-3.9999999999999587,0,-3.9999999999999587,0.8990185185185186,False,False
289,396,17.04000000000004,0,17.04000000000004,0.8986666666666667,True,False
290,400,-3.9999999999999587,0,-3.9999999999999587,0.8983148148148148,False,False
291,400,-3.9999999999999587,0,-3.9999999999999587,0.897962962962963,False,False
292,400,-3.9999999999999587,0,-3.9999999999999587,0.8976111111111111,False,False
293,316,17.84000000000002,0,17.84000000000002,0.8972592592592593,True,False
294,285,18.150000000000016,0,18.150000000000016,0.8969074074074074,True,False
295,387,17.130000000000038,0,17.130000000000038,0.8965555555555556,True,False
296,400,-3.9999999999999587,0,-3.9999999999999587,0.8962037037037037,False,False
297,400,-3.9999999999999587,0,-3.9999999999999587,0.8958518518518519,False,False
298,353,17.47000000000003,0,17.47000000000003,0.8955,True,False
299,186,19.139999999999997,0,19.139999999999997,0.8951481481481481,True,False
300,338,17.620000000000026,0,17.620000000000026,0.8947962962962963,True,False
301,374,17.260000000000034,0,17.260000000000034,0.8944444444444445,True,False
302,400,-3.9999999999999587,0,-3.9999999999999587,0.8940925925925925,False,False
303,391,17.09000000000004,0,17.09000000000004,0.8937407407407407,True,False
304,400,-3.9999999999999587,0,-3.9999999999999587,0.8933888888888889,False,False
305,386,17.140000000000036,0,17.140000000000036,0.8930370370370371,True,False
306,400,-3.9999999999999587,0,-3.9999999999999587,0.8926851851851851,False,False
307,348,17.520000000000028,0,17.520000000000028,0.8923333333333333,True,False
308,224,18.76,0,18.76,0.8919814814814815,True,False
309,342,17.580000000000027,0,17.580000000000027,0.8916296296296297,True,False
310,400,-3.9999999999999587,0,-3.9999999999999587,0.8912777777777778,False,False
311,300,18.000000000000018,0,18.000000000000018,0.8909259259259259,True,False
312,400,-3.9999999999999587,0,-3.9999999999999587,0.8905740740740741,False,False
313,400,-3.9999999999999587,0,-3.9999999999999587,0.8902222222222222,False,False
314,373,17.270000000000035,0,17.270000000000035,0.8898703703703703,True,False
315,400,-3.9999999999999587,0,-3.9999999999999587,0.8895185185185185,False,False
316,400,-3.9999999999999587,0,-3.9999999999999587,0.8891666666666667,False,False
317,345,17.55000000000003,0,17.55000000000003,0.8888148148148148,True,False
318,400,-3.9999999999999587,0,-3.9999999999999587,0.888462962962963,False,False
319,400,-3.9999999999999587,0,-3.9999999999999587,0.8881111111111111,False,False
320,400,-3.9999999999999587,0,-3.9999999999999587,0.8877592592592592,False,False
321,400,-3.9999999999999587,0,-3.9999999999999587,0.8874074074074074,False,False
322,400,-3.9999999999999587,0,-3.9999999999999587,0.8870555555555556,False,False
323,396,17.04000000000004,0,17.04000000000004,0.8867037037037037,True,False
324,400,-3.9999999999999587,0,-3.9999999999999587,0.8863518518518518,False,False
325,287,18.130000000000017,0,18.130000000000017,0.886,True,False
326,386,17.140000000000036,0,17.140000000000036,0.8856481481481482,True,False
327,400,-3.9999999999999587,0,-3.9999999999999587,0.8852962962962962,False,False
328,255,18.45000000000001,0,18.45000000000001,0.8849444444444444,True,False
329,400,-3.9999999999999587,0,-3.9999999999999587,0.8845925925925926,False,False
330,400,-3.9999999999999587,0,-3.9999999999999587,0.8842407407407408,False,False
331,363,17.370000000000033,0,17.370000000000033,0.883888888888889,True,False
332,310,17.90000000000002,0,17.90000000000002,0.883537037037037,True,False
333,400,-3.9999999999999587,0,-3.9999999999999587,0.8831851851851852,False,False
334,315,17.850000000000023,0,17.850000000000023,0.8828333333333334,True,False
335,253,18.47000000000001,0,18.47000000000001,0.8824814814814815,True,False
336,222,18.78,0,18.78,0.8821296296296296,True,False
337,228,18.720000000000002,0,18.720000000000002,0.8817777777777778,True,False
338,241,18.590000000000007,0,18.590000000000007,0.881425925925926,True,False
339,385,17.150000000000038,0,17.150000000000038,0.8810740740740741,True,False
340,258,18.42000000000001,0,18.42000000000001,0.8807222222222222,True,False
341,288,18.120000000000015,0,18.120000000000015,0.8803703703703704,True,False
342,312,17.88000000000002,0,17.88000000000002,0.8800185185185185,True,False
343,218,18.82,0,18.82,0.8796666666666667,True,False
344,400,-3.9999999999999587,0,-3.9999999999999587,0.8793148148148149,False,False
345,368,17.320000000000032,0,17.320000000000032,0.878962962962963,True,False
346,400,-3.9999999999999587,0,-3.9999999999999587,0.8786111111111111,False,False
347,368,17.320000000000032,0,17.320000000000032,0.8782592592592593,True,False
348,400,-3.9999999999999587,0,-3.9999999999999587,0.8779074074074074,False,False
349,365,17.350000000000033,0,17.350000000000033,0.8775555555555555,True,False
350,231,18.690000000000005,0,18.690000000000005,0.8772037037037037,True,False
351,400,-3.9999999999999587,0,-3.9999999999999587,0.8768518518518519,False,False
352,400,-3.9999999999999587,0,-3.9999999999999587,0.8765000000000001,False,False
353,400,-3.9999999999999587,0,-3.9999999999999587,0.8761481481481481,False,False
354,400,-3.9999999999999587,0,-3.9999999999999587,0.8757962962962963,False,False
355,308,17.92000000000002,0,17.92000000000002,0.8754444444444445,True,False
356,395,17.05000000000004,0,17.05000000000004,0.8750925925925926,True,False
357,400,-3.9999999999999587,0,-3.9999999999999587,0.8747407407407407,False,False
358,400,-3.9999999999999587,0,-3.9999999999999587,0.8743888888888889,False,False
359,364,17.36000000000003,0,17.36000000000003,0.8740370370370371,True,False
360,400,-3.9999999999999587,0,-3.9999999999999587,0.8736851851851852,False,False
361,400,-3.9999999999999587,0,-3.9999999999999587,0.8733333333333333,False,False
362,312,17.88000000000002,0,17.88000000000002,0.8729814814814815,True,False
363,235,18.650000000000006,0,18.650000000000006,0.8726296296296296,True,False
364,390,17.100000000000037,0,17.100000000000037,0.8722777777777778,True,False
365,365,17.350000000000033,0,17.350000000000033,0.871925925925926,True,False
366,330,17.700000000000024,0,17.700000000000024,0.8715740740740741,True,False
367,297,18.03000000000002,0,18.03000000000002,0.8712222222222222,True,False
368,400,-3.9999999999999587,0,-3.9999999999999587,0.8708703703703704,False,False
