episode,steps,totalReward,epsilon,completed,died
146,7,0,0.9489814814814814,False,True
147,9,0,0.9486296296296296,False,True
148,29,0,0.9482777777777778,False,True
149,4,0,0.947925925925926,False,True
150,55,0,0.9475740740740741,False,True
151,163,0,0.9472222222222222,False,True
152,25,0,0.9468703703703704,False,True
153,8,0,0.9465185185185185,False,True
154,72,0,0.9461666666666667,False,True
155,4,0,0.9458148148148148,False,True
156,7,0,0.945462962962963,False,True
157,33,0,0.9451111111111111,False,True
158,6,0,0.9447592592592593,False,True
159,8,0,0.9444074074074074,False,True
160,48,0,0.9440555555555555,False,True
161,5,0,0.9437037037037037,False,True
162,272,1,0.9433518518518519,True,False
163,4,0,0.9430000000000001,False,True
164,17,0,0.9426481481481481,False,True
165,22,0,0.9422962962962963,False,True
166,26,0,0.9419444444444445,False,True
167,29,0,0.9415925925925925,False,True
168,228,0,0.9412407407407407,False,True
169,26,0,0.9408888888888889,False,True
170,31,0,0.9405370370370371,False,True
171,43,0,0.9401851851851852,False,True
172,162,0,0.9398333333333333,False,True
173,170,1,0.9394814814814815,True,False
174,69,0,0.9391296296296296,False,True
175,29,0,0.9387777777777778,False,True
176,101,0,0.9384259259259259,False,True
177,73,0,0.9380740740740741,False,True
178,28,0,0.9377222222222222,False,True
179,22,0,0.9373703703703704,False,True
180,29,0,0.9370185185185185,False,True
181,21,0,0.9366666666666666,False,True
182,56,0,0.9363148148148148,False,True
183,3,0,0.935962962962963,False,True
184,14,0,0.9356111111111111,False,True
185,27,0,0.9352592592592592,False,True
186,210,0,0.9349074074074074,False,True
187,7,0,0.9345555555555556,False,True
188,8,0,0.9342037037037036,False,True
189,36,0,0.9338518518518518,False,True
190,14,0,0.9335,False,True
191,35,0,0.9331481481481482,False,True
192,336,1,0.9327962962962963,True,False
193,58,0,0.9324444444444444,False,True
194,162,0,0.9320925925925926,False,True
195,98,0,0.9317407407407408,False,True
196,142,0,0.9313888888888889,False,True
197,21,0,0.931037037037037,False,True
198,6,0,0.9306851851851852,False,True
199,15,0,0.9303333333333333,False,True
200,93,1,0.9299814814814815,True,False
201,155,0,0.9296296296296296,False,True
202,319,0,0.9292777777777778,False,True
203,124,0,0.9289259259259259,False,True
204,23,0,0.9285740740740741,False,True
205,3,0,0.9282222222222223,False,True
206,80,0,0.9278703703703703,False,True
207,48,0,0.9275185185185185,False,True
208,28,0,0.9271666666666667,False,True
209,5,0,0.9268148148148148,False,True
210,29,0,0.9264629629629629,False,True
211,35,1,0.9261111111111111,True,False
212,25,0,0.9257592592592593,False,True
213,275,0,0.9254074074074075,False,True
214,197,0,0.9250555555555555,False,True
215,95,0,0.9247037037037037,False,True
216,186,0,0.9243518518518519,False,True
217,183,1,0.924,True,False
218,10,0,0.9236481481481481,False,True
219,29,0,0.9232962962962963,False,True
220,37,0,0.9229444444444445,False,True
221,143,0,0.9225925925925926,False,True
222,153,0,0.9222407407407407,False,True
223,19,0,0.9218888888888889,False,True
224,314,0,0.921537037037037,False,True
225,183,1,0.9211851851851852,True,False
226,298,0,0.9208333333333334,False,True
227,400,0,0.9204814814814815,False,False
228,87,0,0.9201296296296296,False,True
229,37,0,0.9197777777777778,False,True
230,149,0,0.9194259259259259,False,True
231,15,0,0.919074074074074,False,True
232,21,0,0.9187222222222222,False,True
233,45,0,0.9183703703703704,False,True
234,23,0,0.9180185185185186,False,True
235,180,1,0.9176666666666666,True,False
236,20,0,0.9173148148148148,False,True
237,45,0,0.916962962962963,False,True
238,7,0,0.9166111111111112,False,True
239,5,0,0.9162592592592593,False,True
240,304,0,0.9159074074074074,False,True
241,98,0,0.9155555555555556,False,True
242,85,0,0.9152037037037037,False,True
243,10,0,0.9148518518518518,False,True
244,24,0,0.9145,False,True
245,5,0,0.9141481481481482,False,True
246,23,0,0.9137962962962963,False,True
247,41,0,0.9134444444444445,False,True
248,29,0,0.9130925925925926,False,True
249,239,0,0.9127407407407407,False,True
250,140,1,0.9123888888888889,True,False
251,175,0,0.9120370370370371,False,True
252,4,0,0.9116851851851852,False,True
253,56,0,0.9113333333333333,False,True
254,82,0,0.9109814814814815,False,True
255,39,0,0.9106296296296297,False,True
256,9,0,0.9102777777777777,False,True
257,93,0,0.9099259259259259,False,True
258,33,0,0.9095740740740741,False,True
259,22,0,0.9092222222222223,False,True
260,9,0,0.9088703703703703,False,True
261,157,0,0.9085185185185185,False,True
262,243,0,0.9081666666666667,False,True
263,44,0,0.9078148148148149,False,True
264,62,0,0.9074629629629629,False,True
265,3,0,0.9071111111111111,False,True
266,29,0,0.9067592592592593,False,True
267,46,0,0.9064074074074074,False,True
268,27,0,0.9060555555555556,False,True
269,45,1,0.9057037037037037,True,False
270,21,0,0.9053518518518519,False,True
271,192,0,0.905,False,True
272,30,0,0.9046481481481481,False,True
273,5,0,0.9042962962962963,False,True
274,9,0,0.9039444444444444,False,True
275,5,0,0.9035925925925926,False,True
276,19,0,0.9032407407407408,False,True
277,42,0,0.9028888888888889,False,True
278,100,0,0.902537037037037,False,True
279,5,0,0.9021851851851852,False,True
280,74,0,0.9018333333333334,False,True
281,73,0,0.9014814814814816,False,True
282,49,0,0.9011296296296296,False,True
283,18,0,0.9007777777777778,False,True
284,25,0,0.900425925925926,False,True
285,202,1,0.900074074074074,True,False
286,38,0,0.8997222222222222,False,True
287,46,0,0.8993703703703704,False,True
288,46,0,0.8990185185185186,False,True
289,17,0,0.8986666666666667,False,True
290,89,0,0.8983148148148148,False,True
291,139,0,0.897962962962963,False,True
292,44,0,0.8976111111111111,False,True
293,34,0,0.8972592592592593,False,True
294,8,0,0.8969074074074074,False,True
295,16,0,0.8965555555555556,False,True
296,267,1,0.8962037037037037,True,False
297,253,0,0.8958518518518519,False,True
298,11,0,0.8955,False,True
299,105,1,0.8951481481481481,True,False
300,12,0,0.8947962962962963,False,True
301,62,0,0.8944444444444445,False,True
302,82,0,0.8940925925925925,False,True
303,15,0,0.8937407407407407,False,True
304,26,0,0.8933888888888889,False,True
305,315,1,0.8930370370370371,True,False
306,7,0,0.8926851851851851,False,True
307,26,0,0.8923333333333333,False,True
308,357,0,0.8919814814814815,False,True
309,88,1,0.8916296296296297,True,False
310,106,0,0.8912777777777778,False,True
311,118,0,0.8909259259259259,False,True
312,148,1,0.8905740740740741,True,False
313,85,0,0.8902222222222222,False,True
314,86,1,0.8898703703703703,True,False
315,217,0,0.8895185185185185,False,True
316,7,0,0.8891666666666667,False,True
317,90,0,0.8888148148148148,False,True
318,50,0,0.888462962962963,False,True
319,89,0,0.8881111111111111,False,True
320,79,1,0.8877592592592592,True,False
321,83,0,0.8874074074074074,False,True
322,9,0,0.8870555555555556,False,True
323,91,0,0.8867037037037037,False,True
324,69,0,0.8863518518518518,False,True
325,13,0,0.886,False,True
326,103,1,0.8856481481481482,True,False
327,26,0,0.8852962962962962,False,True
328,62,0,0.8849444444444444,False,True
329,140,0,0.8845925925925926,False,True
330,8,0,0.8842407407407408,False,True
331,10,0,0.883888888888889,False,True
332,16,0,0.883537037037037,False,True
333,17,0,0.8831851851851852,False,True
334,224,0,0.8828333333333334,False,True
335,170,1,0.8824814814814815,True,False
336,118,0,0.8821296296296296,False,True
337,173,1,0.8817777777777778,True,False
338,6,0,0.881425925925926,False,True
339,48,0,0.8810740740740741,False,True
340,62,0,0.8807222222222222,False,True
341,66,0,0.8803703703703704,False,True
342,26,0,0.8800185185185185,False,True
343,13,0,0.8796666666666667,False,True
344,23,0,0.8793148148148149,False,True
345,271,1,0.878962962962963,True,False
346,38,1,0.8786111111111111,True,False
347,30,0,0.8782592592592593,False,True
348,28,0,0.8779074074074074,False,True
349,15,0,0.8775555555555555,False,True
350,268,0,0.8772037037037037,False,True
351,44,0,0.8768518518518519,False,True
352,78,0,0.8765000000000001,False,True
353,174,0,0.8761481481481481,False,True
354,49,1,0.8757962962962963,True,False
355,34,0,0.8754444444444445,False,True
356,41,0,0.8750925925925926,False,True
357,14,0,0.8747407407407407,False,True
358,102,0,0.8743888888888889,False,True
359,57,0,0.8740370370370371,False,True
360,21,0,0.8736851851851852,False,True
361,59,1,0.8733333333333333,True,False
362,22,0,0.8729814814814815,False,True
363,4,0,0.8726296296296296,False,True
364,44,0,0.8722777777777778,False,True
365,121,1,0.871925925925926,True,False
366,25,0,0.8715740740740741,False,True
367,136,1,0.8712222222222222,True,False
368,161,0,0.8708703703703704,False,True
369,14,0,0.8705185185185185,False,True
370,104,0,0.8701666666666666,False,True
371,85,0,0.8698148148148148,False,True
372,18,0,0.869462962962963,False,True
373,40,0,0.8691111111111112,False,True
374,23,0,0.8687592592592592,False,True
375,5,0,0.8684074074074074,False,True
376,85,0,0.8680555555555556,False,True
377,53,1,0.8677037037037038,True,False
378,122,0,0.8673518518518518,False,True
379,42,0,0.867,False,True
380,160,0,0.8666481481481482,False,True
381,21,0,0.8662962962962963,False,True
382,45,1,0.8659444444444444,True,False
383,39,0,0.8655925925925926,False,True
384,126,0,0.8652407407407408,False,True
385,8,0,0.8648888888888889,False,True
386,11,0,0.864537037037037,False,True
387,59,0,0.8641851851851852,False,True
388,11,0,0.8638333333333333,False,True
389,6,0,0.8634814814814815,False,True
390,9,0,0.8631296296296296,False,True
391,50,0,0.8627777777777779,False,True
392,197,0,0.8624259259259259,False,True
393,19,0,0.8620740740740741,False,True
394,65,0,0.8617222222222223,False,True
395,3,0,0.8613703703703703,False,True
396,210,1,0.8610185185185185,True,False
397,43,1,0.8606666666666667,True,False
398,20,0,0.8603148148148148,False,True
399,3,0,0.859962962962963,False,True
400,17,0,0.8596111111111111,False,True
401,60,1,0.8592592592592593,True,False
402,38,0,0.8589074074074075,False,True
403,16,0,0.8585555555555555,False,True
404,15,0,0.8582037037037037,False,True
405,20,0,0.8578518518518519,False,True
406,79,0,0.8575,False,True
407,30,0,0.8571481481481482,False,True
408,19,0,0.8567962962962963,False,True
409,26,0,0.8564444444444445,False,True
410,29,0,0.8560925925925926,False,True
411,48,0,0.8557407407407407,False,True
412,36,0,0.8553888888888889,False,True
413,52,0,0.855037037037037,False,True
414,79,0,0.8546851851851852,False,True
415,61,0,0.8543333333333334,False,True
416,23,0,0.8539814814814815,False,True
417,48,0,0.8536296296296296,False,True
418,57,0,0.8532777777777778,False,True
419,42,0,0.8529259259259259,False,True
420,20,0,0.8525740740740742,False,True
421,76,0,0.8522222222222222,False,True
422,17,1,0.8518703703703704,True,False
423,9,0,0.8515185185185186,False,True
424,49,0,0.8511666666666666,False,True
425,25,0,0.8508148148148148,False,True
426,8,0,0.850462962962963,False,True
427,90,1,0.8501111111111112,True,False
428,49,0,0.8497592592592593,False,True
429,89,0,0.8494074074074074,False,True
430,7,0,0.8490555555555556,False,True
431,60,0,0.8487037037037037,False,True
432,28,0,0.8483518518518518,False,True
433,41,0,0.848,False,True
434,37,0,0.8476481481481482,False,True
435,60,0,0.8472962962962963,False,True
436,25,0,0.8469444444444445,False,True
437,17,0,0.8465925925925926,False,True
438,64,0,0.8462407407407407,False,True
439,94,1,0.8458888888888889,True,False
440,78,0,0.845537037037037,False,True
441,19,0,0.8451851851851852,False,True
442,50,0,0.8448333333333333,False,True
443,13,0,0.8444814814814815,False,True
444,66,0,0.8441296296296297,False,True
445,99,1,0.8437777777777777,True,False
446,54,0,0.8434259259259259,False,True
447,70,0,0.8430740740740741,False,True
448,12,0,0.8427222222222222,False,True
449,63,0,0.8423703703703704,False,True
450,16,0,0.8420185185185185,False,True
451,56,0,0.8416666666666667,False,True
452,77,0,0.8413148148148148,False,True
453,88,0,0.840962962962963,False,True
454,20,0,0.8406111111111111,False,True
455,22,0,0.8402592592592593,False,True
456,6,0,0.8399074074074074,False,True
457,27,0,0.8395555555555556,False,True
458,86,0,0.8392037037037037,False,True
459,32,0,0.8388518518518518,False,True
460,118,1,0.8385,True,False
461,67,0,0.8381481481481482,False,True
462,33,0,0.8377962962962963,False,True
463,56,0,0.8374444444444444,False,True
464,28,0,0.8370925925925926,False,True
465,19,0,0.8367407407407408,False,True
466,10,0,0.8363888888888888,False,True
467,72,0,0.836037037037037,False,True
468,31,0,0.8356851851851852,False,True
469,48,0,0.8353333333333334,False,True
470,28,0,0.8349814814814815,False,True
471,10,0,0.8346296296296296,False,True
472,86,0,0.8342777777777778,False,True
473,10,0,0.833925925925926,False,True
474,29,0,0.833574074074074,False,True
475,15,0,0.8332222222222222,False,True
476,24,0,0.8328703703703704,False,True
477,6,0,0.8325185185185185,False,True
478,50,0,0.8321666666666667,False,True
479,15,0,0.8318148148148148,False,True
480,16,0,0.831462962962963,False,True
481,15,0,0.8311111111111111,False,True
482,11,0,0.8307592592592593,False,True
483,65,0,0.8304074074074074,False,True
484,49,0,0.8300555555555555,False,True
485,48,0,0.8297037037037037,False,True
486,54,0,0.8293518518518519,False,True
487,74,0,0.829,False,True
488,40,1,0.8286481481481481,True,False
489,22,0,0.8282962962962963,False,True
490,38,1,0.8279444444444445,True,False
491,116,0,0.8275925925925927,False,True
492,59,0,0.8272407407407407,False,True
493,56,0,0.8268888888888889,False,True
494,29,0,0.8265370370370371,False,True
495,25,0,0.8261851851851851,False,True
496,51,1,0.8258333333333334,True,False
497,22,0,0.8254814814814815,False,True
498,4,0,0.8251296296296297,False,True
499,66,1,0.8247777777777778,True,False
500,51,0,0.8244259259259259,False,True
501,34,0,0.8240740740740741,False,True
502,98,1,0.8237222222222222,True,False
503,41,1,0.8233703703703703,True,False
504,29,1,0.8230185185185186,True,False
505,81,1,0.8226666666666667,True,False
506,94,0,0.8223148148148148,False,True
507,31,0,0.821962962962963,False,True
508,59,0,0.8216111111111111,False,True
509,96,0,0.8212592592592592,False,True
510,29,0,0.8209074074074074,False,True
511,20,0,0.8205555555555556,False,True
512,25,0,0.8202037037037038,False,True
513,150,0,0.8198518518518518,False,True
514,28,0,0.8195,False,True
515,103,0,0.8191481481481482,False,True
516,37,0,0.8187962962962962,False,True
517,44,1,0.8184444444444444,True,False
518,18,0,0.8180925925925926,False,True
519,49,0,0.8177407407407408,False,True
520,19,0,0.8173888888888889,False,True
521,70,0,0.817037037037037,False,True
522,29,1,0.8166851851851852,True,False
523,7,0,0.8163333333333334,False,True
524,3,0,0.8159814814814814,False,True
525,7,0,0.8156296296296297,False,True
526,44,1,0.8152777777777778,True,False
527,20,0,0.8149259259259259,False,True
528,9,0,0.8145740740740741,False,True
529,70,0,0.8142222222222222,False,True
530,30,1,0.8138703703703704,True,False
531,6,0,0.8135185185185185,False,True
532,12,0,0.8131666666666667,False,True
533,43,1,0.8128148148148149,True,False
534,17,0,0.8124629629629629,False,True
535,10,0,0.8121111111111111,False,True
536,21,0,0.8117592592592593,False,True
537,22,0,0.8114074074074074,False,True
538,105,0,0.8110555555555555,False,True
539,29,0,0.8107037037037037,False,True
540,10,0,0.8103518518518519,False,True
541,39,0,0.81,False,True
542,67,0,0.8096481481481481,False,True
543,16,0,0.8092962962962963,False,True
544,79,0,0.8089444444444445,False,True
545,56,0,0.8085925925925926,False,True
546,60,0,0.8082407407407407,False,True
547,51,0,0.8078888888888889,False,True
548,92,0,0.807537037037037,False,True
549,41,0,0.8071851851851852,False,True
550,12,0,0.8068333333333333,False,True
551,125,0,0.8064814814814815,False,True
552,36,0,0.8061296296296296,False,True
553,86,1,0.8057777777777778,True,False
554,113,0,0.805425925925926,False,True
555,40,1,0.805074074074074,True,False
556,21,0,0.8047222222222222,False,True
557,93,1,0.8043703703703704,True,False
558,9,0,0.8040185185185186,False,True
559,51,1,0.8036666666666666,True,False
560,14,0,0.8033148148148148,False,True
561,5,0,0.802962962962963,False,True
562,47,0,0.8026111111111112,False,True
563,34,0,0.8022592592592592,False,True
564,94,0,0.8019074074074074,False,True
565,49,0,0.8015555555555556,False,True
566,20,0,0.8012037037037038,False,True
567,117,0,0.8008518518518518,False,True
568,5,0,0.8005,False,True
569,34,0,0.8001481481481482,False,True
570,20,0,0.7997962962962963,False,True
571,5,0,0.7994444444444444,False,True
572,9,0,0.7990925925925926,False,True
573,19,0,0.7987407407407408,False,True
574,120,0,0.7983888888888889,False,True
575,31,0,0.7980370370370371,False,True
576,36,1,0.7976851851851852,True,False
577,14,0,0.7973333333333333,False,True
578,7,0,0.7969814814814815,False,True
579,31,0,0.7966296296296296,False,True
580,31,0,0.7962777777777779,False,True
581,40,0,0.7959259259259259,False,True
582,7,0,0.7955740740740741,False,True
583,18,0,0.7952222222222223,False,True
584,15,0,0.7948703703703703,False,True
585,12,0,0.7945185185185185,False,True
586,10,0,0.7941666666666667,False,True
587,43,0,0.7938148148148149,False,True
588,13,1,0.793462962962963,True,False
589,17,1,0.7931111111111111,True,False
590,57,0,0.7927592592592593,False,True
591,78,1,0.7924074074074074,True,False
592,35,0,0.7920555555555555,False,True
593,7,0,0.7917037037037037,False,True
594,64,0,0.7913518518518519,False,True
595,47,1,0.791,True,False
596,13,0,0.7906481481481482,False,True
597,11,0,0.7902962962962963,False,True
598,31,0,0.7899444444444444,False,True
599,31,0,0.7895925925925926,False,True
600,28,0,0.7892407407407407,False,True
601,24,0,0.788888888888889,False,True
602,61,0,0.788537037037037,False,True
603,54,0,0.7881851851851852,False,True
604,10,0,0.7878333333333334,False,True
605,12,0,0.7874814814814814,False,True
606,26,0,0.7871296296296296,False,True
607,8,0,0.7867777777777778,False,True
608,40,0,0.7864259259259259,False,True
609,6,0,0.7860740740740741,False,True
610,32,0,0.7857222222222222,False,True
611,5,0,0.7853703703703704,False,True
612,11,0,0.7850185185185186,False,True
613,7,0,0.7846666666666666,False,True
614,97,0,0.7843148148148148,False,True
615,12,0,0.783962962962963,False,True
616,33,1,0.7836111111111111,True,False
617,27,1,0.7832592592592593,True,False
618,51,1,0.7829074074074074,True,False
619,30,0,0.7825555555555556,False,True
620,16,0,0.7822037037037037,False,True
621,70,1,0.7818518518518518,True,False
622,16,0,0.7815,False,True
623,24,0,0.7811481481481481,False,True
624,19,0,0.7807962962962963,False,True
625,19,0,0.7804444444444445,False,True
626,23,1,0.7800925925925926,True,False
627,19,0,0.7797407407407407,False,True
628,31,0,0.7793888888888889,False,True
629,21,1,0.779037037037037,True,False
630,8,0,0.7786851851851853,False,True
631,16,0,0.7783333333333333,False,True
632,9,0,0.7779814814814815,False,True
633,15,0,0.7776296296296297,False,True
634,84,1,0.7772777777777777,True,False
635,9,0,0.7769259259259259,False,True
636,16,0,0.7765740740740741,False,True
637,39,0,0.7762222222222223,False,True
638,6,0,0.7758703703703704,False,True
639,27,0,0.7755185185185185,False,True
640,102,0,0.7751666666666667,False,True
641,16,0,0.7748148148148148,False,True
642,74,1,0.774462962962963,True,False
643,3,0,0.7741111111111111,False,True
644,5,0,0.7737592592592593,False,True
645,43,1,0.7734074074074074,True,False
646,7,0,0.7730555555555556,False,True
647,3,0,0.7727037037037037,False,True
648,20,0,0.7723518518518518,False,True
649,51,0,0.772,False,True
650,16,0,0.7716481481481482,False,True
651,13,0,0.7712962962962964,False,True
652,35,0,0.7709444444444444,False,True
653,21,1,0.7705925925925926,True,False
654,14,0,0.7702407407407408,False,True
655,34,0,0.7698888888888888,False,True
656,25,0,0.769537037037037,False,True
657,28,0,0.7691851851851852,False,True
658,43,0,0.7688333333333334,False,True
659,23,0,0.7684814814814815,False,True
660,23,0,0.7681296296296296,False,True
661,42,0,0.7677777777777778,False,True
662,20,0,0.767425925925926,False,True
663,14,0,0.7670740740740741,False,True
664,41,1,0.7667222222222222,True,False
665,98,0,0.7663703703703704,False,True
666,20,1,0.7660185185185185,True,False
667,19,0,0.7656666666666667,False,True
668,61,0,0.7653148148148148,False,True
669,19,0,0.764962962962963,False,True
670,79,0,0.7646111111111111,False,True
671,35,0,0.7642592592592593,False,True
672,22,1,0.7639074074074074,True,False
673,40,0,0.7635555555555555,False,True
674,26,1,0.7632037037037037,True,False
675,9,0,0.7628518518518519,False,True
676,10,0,0.7625,False,True
677,35,0,0.7621481481481482,False,True
678,14,0,0.7617962962962963,False,True
679,15,0,0.7614444444444445,False,True
680,59,0,0.7610925925925927,False,True
681,4,0,0.7607407407407407,False,True
682,42,0,0.7603888888888889,False,True
683,5,0,0.7600370370370371,False,True
684,29,0,0.7596851851851852,False,True
685,11,0,0.7593333333333333,False,True
686,37,0,0.7589814814814815,False,True
687,12,0,0.7586296296296297,False,True
688,10,0,0.7582777777777778,False,True
689,3,0,0.7579259259259259,False,True
690,20,0,0.7575740740740741,False,True
691,34,1,0.7572222222222222,True,False
692,18,0,0.7568703703703703,False,True
693,15,0,0.7565185185185186,False,True
694,56,1,0.7561666666666667,True,False
695,10,0,0.7558148148148148,False,True
696,25,1,0.755462962962963,True,False
697,6,0,0.7551111111111111,False,True
698,47,1,0.7547592592592594,True,False
699,33,0,0.7544074074074074,False,True
700,38,0,0.7540555555555556,False,True
701,104,1,0.7537037037037038,True,False
702,31,0,0.7533518518518518,False,True
703,14,0,0.753,False,True
704,16,0,0.7526481481481482,False,True
705,8,0,0.7522962962962964,False,True
706,10,0,0.7519444444444444,False,True
707,11,0,0.7515925925925926,False,True
708,14,0,0.7512407407407408,False,True
709,86,1,0.7508888888888889,True,False
710,86,1,0.750537037037037,True,False
711,29,1,0.7501851851851852,True,False
712,22,0,0.7498333333333334,False,True
713,80,1,0.7494814814814814,True,False
714,43,0,0.7491296296296297,False,True
715,4,0,0.7487777777777778,False,True
716,67,0,0.7484259259259259,False,True
717,26,0,0.7480740740740741,False,True
718,25,0,0.7477222222222222,False,True
719,52,0,0.7473703703703705,False,True
720,59,0,0.7470185185185185,False,True
721,27,0,0.7466666666666667,False,True
722,14,0,0.7463148148148149,False,True
723,14,0,0.7459629629629629,False,True
724,12,0,0.7456111111111111,False,True
725,36,0,0.7452592592592593,False,True
726,10,0,0.7449074074074074,False,True
727,13,0,0.7445555555555556,False,True
728,55,0,0.7442037037037037,False,True
729,76,1,0.7438518518518519,True,False
730,55,0,0.7435,False,True
731,9,0,0.7431481481481481,False,True
732,5,0,0.7427962962962964,False,True
733,39,1,0.7424444444444445,True,False
734,58,1,0.7420925925925925,True,False
735,24,0,0.7417407407407408,False,True
736,19,0,0.7413888888888889,False,True
737,19,0,0.741037037037037,False,True
738,32,0,0.7406851851851852,False,True
739,38,0,0.7403333333333333,False,True
740,81,1,0.7399814814814815,True,False
741,21,1,0.7396296296296296,True,False
742,4,0,0.7392777777777778,False,True
743,6,0,0.738925925925926,False,True
